time,R,phase_diff,phase_a,phase_b
5.53,0.9895935349722073,0.2887845476327382,-1.5377671604782317,-1.82655170811097
5.54,0.9908567662348589,0.2706614262519778,-1.5052112472781043,-1.775872673530082
5.55,0.9916466940263352,0.25868840823018346,-1.4744431712479344,-1.733131579478118
5.56,0.9926181436084817,0.24316177790359064,-1.4455752292714514,-1.688737007175042
5.57,0.9932850629313263,0.2319045599886516,-1.4181410117422857,-1.6500455717309372
5.58,0.9939567621469105,0.21998789909477393,-1.392435127025685,-1.6124230261204588
5.59,0.9945859661693581,0.20821001301119058,-1.3677964355355434,-1.576006448546734
5.6,0.9950356074563821,0.19936911540634528,-1.3447001151451474,-1.5440692305514927
5.61,0.9953753962293083,0.19241980493510358,-1.3223037613041908,-1.5147235662392944
5.62,0.9957523452144237,0.18440532078203553,-1.3012581890986534,-1.485663509880689
5.63,0.9960313542406486,0.17824193818154163,-1.2805558741210914,-1.458797812302633
5.64,0.99611031545197,0.17645869260509284,-1.261015096583655,-1.437473789188748
5.65,0.9961283624901234,0.17604859227437816,-1.2414807892677293,-1.4175293815421075
5.66,0.9965888944183227,0.16524034909621466,-1.2229273723882546,-1.3881677214844692
5.67,0.9965295034896472,0.16667347146331518,-1.2040701473556017,-1.3707436188189168
5.68,0.9969359164959288,0.1566052247363323,-1.186025517086298,-1.3426307418226304
5.69,0.9969203057964787,0.15700385360200397,-1.167396639184105,-1.324400492786109
5.7,0.9965171677399843,0.16696959786814364,-1.1494254582592596,-1.3163950561274032
5.71,0.9969998722660321,0.1549613903658944,-1.1306196673380478,-1.2855810577039422
5.72,0.9969285170572076,0.15679430006177683,-1.11232871618266,-1.269123016244437
5.73,0.9968727145947744,0.15821293882804663,-1.0929806107116218,-1.2511935495396684
5.74,0.9967858817091609,0.16039554925196842,-1.0740133834014334,-1.2344089326534018
5.75,0.996933030149062,0.15667900565727372,-1.0537902948690465,-1.2104693005263203
5.76,0.996785362950388,0.16040849959519607,-1.033818783453091,-1.194227283048287
5.77,0.9963617032808963,0.17065767050082825,-1.0124115775279376,-1.183069248028766
5.78,0.9960697835302198,0.1773762916498525,-0.991126588615024,-1.1685028802648765
5.79,0.9970477231773482,0.15372002143592656,-0.968239571952127,-1.1219595933880535
5.8,0.9960103878477317,0.17871245759424098,-0.9453405812345299,-1.1240530388287708
5.81,0.9956212391844129,0.18723162432213297,-0.9206813238020755,-1.1079129481242085
5.82,0.9961225324941368,0.17618117702957903,-0.8958665084129719,-1.072047685442551
5.83,0.9955175484020761,0.18943715232710734,-0.8691360676790284,-1.0585732200061357
5.84,0.9956452284287597,0.18671766749530097,-0.8420928944943998,-1.0288105619897008
5.85,0.9954285405185057,0.19131015182812855,-0.8129767526164577,-1.0042869044445863
5.86,0.9949789125755738,0.2005052607021314,-0.7833734226583207,-0.983878683360452
5.87,0.9948016945764798,0.20401598774580879,-0.7515334830010698,-0.9555494707468787
5.88,0.994055602595256,0.2181796703320761,-0.7190116901048981,-0.9371913604369743
5.89,0.9948587005040115,0.20289329292799754,-0.6840799748255776,-0.8869732677535752
5.9,0.9938254929860207,0.22236675266772432,-0.6482498846265746,-0.870616637294299
5.91,0.9938287556844866,0.22230793342571858,-0.6098251944300745,-0.8321331278557931
5.92,0.9931735703477371,0.23382404516213212,-0.5702643629423845,-0.8040884081045165
5.93,0.9926981182635592,0.24183937357385507,-0.5279141900904548,-0.7697535636643099
5.94,0.9925658996842484,0.24402179565222198,-0.48417341039965545,-0.7281952060518774
5.95,0.9925537286505853,0.24422171734499407,-0.4374449171673635,-0.6816666345123575
5.96,0.992543738581592,0.24438569285358896,-0.38906575159394313,-0.6334514444475321
5.97,0.9924456340933562,0.24599018714374993,-0.33751160244843764,-0.5835017895921876
5.98,0.9917575139103593,0.2569643421185431,-0.2840624443334829,-0.541026786452026
5.99,0.9907077760144026,0.2728611464682094,-0.22728928942446494,-0.5001504358926744
6.0,0.9904329690461734,0.2768728902870803,-0.1684284130518458,-0.4453013033389261
6.01,0.9903004484899881,0.27878697833431854,-0.1061765421475164,-0.38496352048183496
6.02,0.9895284234255028,0.2896881555448933,-0.0417497075138248,-0.33143786305871814
6.03,0.9892751331781392,0.29317697453678254,0.025991085318584132,-0.2671858892181984
6.04,0.9886660014054881,0.3014030319851891,0.09581817085237677,-0.2055848611328123
6.05,0.9881910661176835,0.30766539188973335,0.16866382739236452,-0.13900156449736883
6.06,0.9874350457669506,0.3173812315688329,0.24325646039085297,-0.07412477117797997
6.07,0.9868791668809653,0.32434089038922825,0.3202875525765603,-0.004053337812667996
6.08,0.9865522921305705,0.32836512073288476,0.39842559372492453,0.07006047299203973
6.09,0.9858463383123042,0.3368937633051255,0.4781157838891153,0.1412220205839898
6.1,0.985248254543745,0.3439553204738161,0.5579885675741826,0.21403324710036634
6.11,0.9855239510371164,0.34071818755709277,0.6382849759819915,0.29756678842489875
6.12,0.9845315293459312,0.35223304677244643,0.7176686120626056,0.36543556529015914
6.13,0.9846474442841233,0.3509074047162649,0.7962649945919761,0.4453575898757112
6.14,0.9848259490311602,0.3488562146956413,0.8728744219318603,0.524018207236219
6.15,0.9848439874374963,0.34864827169002804,0.9476094168817665,0.5989611451917386
6.16,0.9857467907234319,0.3380792517514998,1.0194990987269998,0.6814198469755001
6.17,0.985571350444885,0.3401585669797591,1.0887132038581901,0.748554636878431
6.18,0.9863249793583582,0.3311350479826615,1.1545517242534018,0.8234166762707402
6.19,0.986658599522412,0.32706173078390394,1.2172564699754782,0.8901947391915742
6.2,0.987357520336374,0.3183609090753158,1.2763863192908937,0.958025410215578
6.21,0.9876590879213986,0.31453303754143697,1.33222790648161,1.017694868940173
6.22,0.9887111195851696,0.30080138817373,1.3845575374998473,1.0837561493261174
6.23,0.9901217486878677,0.2813475800160963,1.4336658794083699,1.1523182993922736
6.24,0.9903579890555317,0.2779574879384916,1.4795020466483015,1.20154455870981
6.25,0.9911107030212247,0.2668707285676062,1.5223265576837952,1.255455829116189
6.26,0.9911373771778534,0.26646943334349227,1.5622263615639125,1.2957569282204202
6.27,0.9919490646519902,0.2539568707925192,1.599410236488825,1.3454533656963057
6.28,0.9923659817009636,0.24728527914333306,1.6340786586634493,1.3867933795201162
6.29,0.9933881787723019,0.23011510391864154,1.6663772958646546,1.436262191946013
6.3,0.9936279622147771,0.22589938383064959,1.6966028062695717,1.4707034224389222
6.31,0.9939879886454001,0.2194182322019329,1.7248322030913388,1.5054139708894059
6.32,0.9944641182619965,0.21054209946700198,1.7514442906498013,1.5409021911827994
6.33,0.9944045243950915,0.21167336402549777,1.776444386213725,1.5647710221882272
6.34,0.9944641001126602,0.21054244491595295,1.8002807749804475,1.5897383300644945
6.35,0.9947318248676364,0.20538368490609352,1.822884944917798,1.6175012600117045
6.36,0.9953967454355633,0.19197480178104406,1.8447630532511563,1.6527882514701122
6.37,0.9953573842303245,0.19279445090041333,1.8657712318006525,1.6729767809002392
6.38,0.9957010246443138,0.18551677206930559,1.8864635461349453,1.7009467740656397
6.39,0.9951413322728533,0.1972330048399509,1.906620133950834,1.709387129110883
6.4,0.9955787049025252,0.18813945719472056,1.9268353887102532,1.7386959315155326
6.41,0.9956493633973781,0.1866289353952535,1.94681398387664,1.7601850484813866
6.42,0.9956342423976672,0.18695321223639483,1.9671858293936961,1.7802326171573013
6.43,0.9949930232709797,0.20022308796978222,1.9875817999653183,1.787358711995536
6.44,0.9953236300707227,0.19349458329396096,2.0086651424247526,1.8151705591307916
6.45,0.9958003287285095,0.18336006343293107,2.029995355107141,1.84663529167421
6.46,0.9950546935883974,0.19898518145114774,2.0522689031192125,1.8532837216680647
6.47,0.994869298680853,0.2026838855186392,2.0749764922560776,1.8722926067374384
6.48,0.9949246400891619,0.20158688338147718,2.098848951623719,1.897262068242242
6.49,0.9951367504676548,0.19732605541948242,2.123310293717676,1.9259842382981935
6.5,0.9943545881853,0.21261668052933494,2.149127299043768,1.936510618514433
6.51,0.9947519116925567,0.2049914173359381,2.175658324313268,1.97066690697733
6.52,0.9942832566709657,0.21395697711300804,2.2037074105115892,1.9897504333985812
6.53,0.993133746342698,0.2345058745459671,2.232566777792723,1.9980609032467558
6.54,0.9936998757393795,0.2246196902853276,2.263078198309822,2.0384585080244944
6.55,0.9932012463317463,0.23334903484402944,2.294465427906683,2.0611163930626537
6.56,0.9932668024875954,0.23222001809013493,2.32760722277622,2.095387204686085
6.57,0.9931546589281506,0.23414807523203635,2.3616545013604093,2.127506426128373
6.58,0.9933175869068596,0.23134163178715283,2.397520866748377,2.1661792349612243
6.59,0.9926389190849197,0.24281893835740043,2.434277945748688,2.1914590073912876
6.6,0.9924606755265225,0.24574486175967222,2.47287075980988,2.2271258980502076
6.61,0.9921072131014407,0.25144687690038486,2.5122833135211597,2.260836436620775
6.62,0.991854677860036,0.25544320595322845,2.553487803050725,2.2980445970974968
6.63,0.9914647379183883,0.26149465120863274,2.595370957201959,2.3338763059933263
6.64,0.991535683619132,0.26040405806131167,2.6389280581003383,2.3785240000390266
6.65,0.9919123917686968,0.25453539434474115,2.6829385582850778,2.4284031639403367
6.66,0.9915908892392057,0.2595522727253807,2.72841839227871,2.4688661195533292
6.67,0.991555790921849,0.26009413715306134,2.774030708890618,2.5139365717375566
6.68,0.9922624981256676,0.24895783851600758,2.8208131705075252,2.5718553319915176
6.69,0.993034156938145,0.23620237559416282,2.86730585901461,2.631103483420447
6.7,0.99407992511449,0.2177324107978991,2.9145744550676493,2.6968420442697503
6.71,0.9939739196672219,0.21967507553506013,2.961032014962514,2.7413569394274537
6.72,0.9949477574987801,0.20112687407602747,3.0077845269847,2.8066576529086724
6.73,0.9960999012808526,0.1766949119220813,3.0531157635788357,2.8764208516567544
6.74,0.9969493333138646,0.15626180707377424,3.0981894638947125,2.9419276568209383
6.75,0.997885632937146,0.13008036207180404,3.1411562032752096,3.0110758412034055
6.76,0.9985128670710173,0.1090871823555324,-3.099927812085531,3.074170312738523
6.77,0.9993093269953026,0.07433720598518168,-3.0606855940216398,-3.1350228000068214
6.78,0.9997829342093855,0.041672402762052745,-3.022963997718361,-3.064636400480414
6.79,0.9999999242233395,-0.0007785970019260417,-2.988925432601925,-2.988146835599999
6.8,0.9996516920945938,-0.05278849321714361,-2.9571188756734688,-2.904330382456325
6.81,0.9988217922003009,-0.09709538545937323,-2.92991974036244,-2.832824354903067
6.82,0.9972226472030635,-0.14909431551091107,-2.905752309258572,-2.756657993747661
6.83,0.9944809818802042,-0.21022087808766043,-2.887272695640507,-2.6770518175528464
6.84,0.9911125666180303,-0.26684271146608163,-2.872766526777755,-2.6059238153116735
6.85,0.9858753335365859,-0.336547688285417,-2.8652594301042993,-2.5287117418188823
6.86,0.9796319871515432,-0.4043516640670868,-2.8628657531127195,-2.4585140890456327
6.87,0.9704310802683453,-0.48757194297821543,-2.8690700483079943,-2.381498105329779
6.88,0.959285240045494,-0.5726715037567098,-2.881719960509809,-2.309048456753099
6.89,0.9456981166972113,-0.6621212908873814,-2.9047803607923424,-2.242659069904961
6.9,0.9283322624935088,-0.7617901472242932,-2.935574403549368,-2.173784256325075
6.91,0.9069616537387358,-0.8695651133481402,-2.9783414109574133,-2.108776297609273
6.92,0.8822246692560662,-0.9804596689370576,-3.0293132046338767,-2.048853535696819
6.93,0.8514871892672934,-1.1039628286527838,-3.09238083343594,-1.9884180047831563
6.94,0.8187081085283439,-1.2232775787318755,3.121309351290626,-1.938598377157085
6.95,0.7747840352457075,-1.368845795137647,3.042639417718623,-1.8717000943233164
6.96,0.7298920270995503,-1.505264691293861,2.9625285005480717,-1.8153921153376538
6.97,0.689119405364662,-1.6210463618675497,2.8792277188159394,-1.7829112264960973
6.98,0.6430540429867392,-1.7446335425023878,2.8009533964373206,-1.7375983682398781
6.99,0.59566065880576,-1.8654168647493015,2.7255541425925736,-1.6922142998377114
7.0,0.5459262114891228,-1.9866042508651696,2.6596088268764992,-1.6369722294379176
7.01,0.5093755560857426,-2.0726746615541183,2.5997544482947323,-1.610756197330736
7.02,0.47817858317588724,-2.1444333487178775,2.55042000637689,-1.5883319520848191
7.03,0.43627777277177227,-2.238676987954299,2.507564003756348,-1.5369443154689393
7.04,0.4035184987718835,-2.3108745057906184,2.4741888333785558,-1.4981219680104125
7.05,0.3844243277424677,-2.352424352902748,2.4463393237509155,-1.4844216305259232
7.06,0.3495476812835383,-2.427416078718274,2.4263226523750006,-1.4294465760863118
7.07,0.33783166783976387,-2.4523683278054937,2.4106320962012706,-1.420184883172822
7.08,0.3203711553737883,-2.4893501175287587,2.401267367831501,-1.3925678218193265
7.09,0.3069272749114678,-2.517667080973347,2.395219028525473,-1.3702991976807661
7.1,0.3035666704542125,-2.5247251535261763,2.3943384146780864,-1.364121738975324
7.11,0.28659279236843055,-2.560255559282975,2.396041564032597,-1.3268881838640143
7.12,0.27451465256548957,-2.585422797581777,2.4020903970681804,-1.295672112529629
7.13,0.27224501662803996,-2.590141837087484,2.410234283084798,-1.282809187007305
7.14,0.26897602463690146,-2.596933218778378,2.42216799597994,-1.2640840924212686
7.15,0.2667951158058986,-2.601460506625013,2.4358950604329537,-1.2458297401216198
7.16,0.262005496903632,-2.6113932321744167,2.453052948658452,-1.218739126346718
7.17,0.2677382975703631,-2.599502931502281,2.4718388245316176,-1.2118435511456878
7.18,0.26914117772243523,-2.596590265807124,2.493838287164002,-1.1927567542084605
7.19,0.26524191100484584,-2.6046830308925726,2.517397536708758,-1.1611047395782559
7.2,0.27396565090882347,-2.586564575254628,2.5440534718555656,-1.152567260069393
7.21,0.27589747344454607,-2.5825460715042015,2.5722683340729584,-1.1283709016024268
7.22,0.28816465455311374,-2.556973382512175,2.603531428787926,-1.1226804958794854
7.23,0.28874520429348727,-2.5557607376907647,2.6363957449262045,-1.0910288245626174
7.24,0.3072990897768278,-2.5168856888993187,2.6723015726608295,-1.093998045619438
7.25,0.30959299127996276,-2.5120627256204062,2.7098718927332723,-1.0612506888259077
7.26,0.3186056129317277,-2.49307650220227,2.750493365327494,-1.0396154396498225
7.27,0.3331845430392957,-2.462234457755462,2.792840291578343,-1.0281105578457816
7.28,0.33348016888722815,-2.461607340856475,2.8382372863733485,-0.9833406799497632
7.29,0.3535426111525758,-2.418881453139851,2.8853916664974415,-0.9789121875422943
7.3,0.35977899509924716,-2.405530620416787,2.9355535716702703,-0.9421011150925293
7.31,0.3750472715692056,-2.372697117993129,2.9874446773498313,-0.9230435118366261
7.32,0.3896496391170252,-2.3410903869815716,3.042224924048396,-0.899869996149619
7.33,0.4016097215813988,-2.315044911836816,3.098612137097304,-0.8695282582454664
7.34,0.4168606279040281,-2.2816150405698763,-3.1255259222182903,-0.8439108816484139
7.35,0.42745697350132716,-2.258236796256239,-3.0651195322449616,-0.8068827359887225
7.36,0.44534717354317993,-2.218468710041794,-3.002420981907907,-0.7839522718661128
7.37,0.4575687069604099,-2.1910747698583664,-2.938756385425214,-0.747681615566848
7.38,0.47221629591377695,-2.157985910710415,-2.873316431480549,-0.715330520770134
7.39,0.4882352962579868,-2.121459623924144,-2.807444824886574,-0.6859852009624299
7.4,0.5005254000713261,-2.0931815302540704,-2.740444792030767,-0.6472632617766964
7.41,0.5113940993151909,-2.0679800786311513,-2.673652584581454,-0.6056725059503025
7.42,0.5266875354591944,-2.032194467354844,-2.606457169972215,-0.5742627026173713
7.43,0.5354072010837492,-2.0116130538167845,-2.540147823326561,-0.5285347695097766
7.44,0.5468773616023307,-1.9843329102143055,-2.4741632565940024,-0.48983034637969697
7.45,0.5541937690438536,-1.9668044991467446,-2.4097017356778605,-0.4428972365311159
7.46,0.5569863835476386,-1.9600870868272664,-2.3462184078490225,-0.386131321021756
7.47,0.5628908215209142,-1.9458342816401557,-2.284784572575619,-0.3389502909354633
7.48,0.5638382113466008,-1.9435409380246074,-2.2248521135056465,-0.2813111754810391
7.49,0.5655745878336591,-1.93933302733137,-2.1673456203870214,-0.22801259305565139
7.5,0.5635385434090606,-1.9442665372077241,-2.111711490451975,-0.1674449532442509
7.51,0.5612255914578981,-1.9498609662116868,-2.0587240607286628,-0.10886309451697593
7.52,0.5551576622288562,-1.9644876334191936,-2.0078356584311314,-0.04334802501193786
7.53,0.5452162195764831,-1.9882986120745196,-1.959677118362547,0.028621493711972572
7.54,0.5378374327708795,-2.0058529954778255,-1.913724451920041,0.09212854355778459
7.55,0.522474760246104,-2.042091061438811,-1.8704752140608298,0.17161584737798108
7.56,0.5088060941879868,-2.0739978948465527,-1.8294469865740564,0.24455090827249626
7.57,0.49258018027063233,-2.1114884773705778,-1.7910133588490496,0.32047511852152827
7.58,0.4748461057170918,-2.1520143390303694,-1.7547482906051974,0.3972660484251718
7.59,0.45340475196599206,-2.2004294376669074,-1.720908391044118,0.4795210466227892
7.6,0.43230439376245083,-2.24749915801317,-1.6891350624514843,0.5583640955616859
7.61,0.40970251855038586,-2.2973367918462166,-1.6595730603037824,0.6377637315424342
7.62,0.3854547190858778,-2.350191511294349,-1.6319391941332697,0.7182523171610793
7.63,0.3601594297308917,-2.4047150807797224,-1.6062707517950046,0.798444328984718
7.64,0.33770438780334916,-2.4526387826771248,-1.5823657570891847,0.8702730255879402
7.65,0.3119416495663068,-2.50712070852971,-1.5601586384275055,0.9469620701022048
7.66,0.2865023850088914,-2.5604442881568588,-1.5395330022231872,1.0209112859336713
7.67,0.26215094012776846,-2.6110918100067066,-1.5203257184026746,1.090766091604032
7.68,0.23951839954575507,-2.657853090764539,-1.502509255481496,1.1553438352830427
7.69,0.21893854030336243,-2.7001396835589606,-1.4858288804940756,1.2143108030648848
7.7,0.1964764467704967,-2.7460666124503623,-1.4703481610494669,1.2757184514008952
7.71,0.17572384334436675,-2.78831064413898,-1.4557269797399626,1.3325836643990174
7.72,0.15468441186269893,-2.8309766285940525,-1.4421210920195404,1.388855536574512
7.73,0.13756890983677436,-2.8655795188112343,-1.4291109498940728,1.4364685689171615
7.74,0.12000684376626107,-2.9009991016344387,-1.4169443318544235,1.4840547697800155
7.75,0.1091473224823669,-2.922862239399946,-1.4051274851196192,1.5177347542803268
7.76,0.09407220358719187,-2.953169635654028,-1.3939987895782682,1.5591708460757598
7.77,0.07807750514829966,-2.985278550465211,-1.3829945149939964,1.6022840354712145
7.78,0.07029520953593892,-3.000886190323014,-1.3725410934913953,1.628345096831619
7.79,0.05721842699240399,-3.0270932640366426,-1.3620080097880796,1.665085254248563
7.8,0.04657167385371641,-3.0484156028865894,-1.3519063026090823,1.696509300277507
7.81,0.03606920163466618,-3.0694385992980986,-1.341540994229742,1.7278976050683565
7.82,0.027561591762595573,-3.086462488703002,-1.3315036570239975,1.7549588316790048
7.83,0.020707392164257692,-3.1001749089404242,-1.3210365977196563,1.779138311220768
7.84,0.013765009855577551,-3.114061764427145,-1.3108074639926446,1.8032543004345005
7.85,0.01002177541863015,-3.1215487672217477,-1.2999973619827232,1.8215514052390245
7.86,0.0032505948633767506,-3.1350914524139926,-1.289345339501928,1.8457461129120645
7.87,0.0032435776751950016,3.135105486864343,-1.2779729145939585,1.8701069057212851
7.88,0.006309175020586439,3.1289742198334336,-1.266685718636544,1.887525368709609
7.89,0.010941691292121053,3.1197088343333794,-1.254547666176576,1.908928806669631
7.9,0.0148031863435775,3.111985199500577,-1.2424259995503113,1.9287741081286982
7.91,0.016874795419870074,3.1078414607963842,-1.229329587089035,1.9460142592941674
7.92,0.025579642434165148,3.090427788003697,-1.2161820670364967,1.9765754521393928
7.93,0.02787059828944153,3.085844238136768,-1.2019405141633874,1.9954005548794311
7.94,0.026371334785604134,3.0888438688134534,-1.1875793727750423,2.006762065591091
7.95,0.027640080723710846,3.0863054509531724,-1.1720079218449162,2.024871934381498
7.96,0.030282798770927318,3.0810177953000952,-1.1562452967160923,2.045922215163399
7.97,0.03363378628402423,3.074312392027566,-1.13915770927238,2.0697152058796404
7.98,0.038651949091454064,3.0642694941299977,-1.1218022038484152,2.0971136092011737
7.99,0.04405783606135017,3.0534484497533154,-1.103007317364494,2.126729540061777
8.0,0.04615548061275874,3.0492488854606927,-1.0838604438614747,2.150075977857419
8.01,0.04995326997417373,3.041644516964914,-1.0631583909584008,2.178382399256272
8.02,0.0524263423897517,3.0366918776648055,-1.0420105055458322,2.204482923968949
8.03,0.05226771803019848,3.0370095619439033,-1.0191882246662196,2.226987520569464
8.04,0.0596068841521665,3.0223081781424197,-0.9958136162399437,2.265063512797223
8.05,0.0604492782690203,3.020620346171823,-0.9706393615485605,2.291925599459203
8.06,0.06672096667651306,3.008051514410899,-0.9447902575423829,2.3303435352263047
8.07,0.07057172864667663,3.000331775198291,-0.9170069467649202,2.3658465852163753
8.08,0.0713667344775045,2.998737744152788,-0.8884063595790236,2.396041203447775
8.09,0.08063831883625037,2.9801407178943418,-0.8577237986869038,2.4453207905983407
8.1,0.07780786510761088,2.985819476129842,-0.8260573850000656,2.471308446049679
8.11,0.08411410096596933,2.9731654432045063,-0.7921437252438174,2.5178761387312627
8.12,0.08300159248084865,2.975398268643231,-0.7570512362494479,2.5507358022869075
8.13,0.08441364215613209,2.972564222565971,-0.7195245461252826,2.591096538488333
8.14,0.09035388393223469,2.960638100279447,-0.6805921344005916,2.641955072499548
8.15,0.0916781798821548,2.957978469187465,-0.6390138665990209,2.6861929713931003
8.16,0.09025639530238778,2.96083387745662,-0.5957696831677111,2.7265817465552558
8.17,0.08812119477684295,2.9651213661095692,-0.5496433214797086,2.7684206195903087
8.18,0.09187320133621285,2.9575867732064585,-0.5015607545312305,2.8240377794418974
8.19,0.09005771734358034,2.9612328581999625,-0.4503413243714362,2.871611124608188
8.2,0.08750896746815706,2.966350569412752,-0.39685716596286075,2.9199775718039738
8.21,0.0814135173516401,2.9785852062934937,-0.33998076712635505,2.964619333759738
8.22,0.07477188371920351,2.9919091886589566,-0.2805395323075267,3.010736586213103
8.23,0.07065216611012864,3.0001704977003048,-0.21748621674914845,3.0655285927301335
8.24,0.0564369222542644,3.028658803461835,-0.15162575424195351,3.102900749475798
8.25,0.04150766110130962,3.0585534752317955,-0.08203188747795763,-3.140585362709753
8.26,0.025430233136415403,3.090726703837943,-0.009525789797144248,-3.1002524936350873
8.27,0.0067202967537434545,3.128151958912033,0.06664202815958734,-3.0615099307524454
8.28,0.013383878760121797,-3.1148240968617076,0.1455808441663968,-3.022780366151482
8.29,0.04109014838267966,-3.0593892136968917,0.22779956411844587,-2.9959965293642488
8.3,0.06782073492015843,-3.005846983999634,0.3122842958457254,-2.965054027334227
8.31,0.10085579937393267,-2.939537515230209,0.39925464176001524,-2.9443931501893625
8.32,0.12193995914163372,-2.897104265592272,0.4875519970921783,-2.8985290444951364
8.33,0.1662426200405212,-2.807556587461108,0.5771124554427524,-2.898516264275726
8.34,0.19513344384925305,-2.748805638226967,0.6666839879223729,-2.8676956810302463
8.35,0.2378431245898341,-2.661303360566135,0.7560119235362702,-2.865870023077181
8.36,0.2797156576242952,-2.574596789545913,0.8438871453049988,-2.8647013723286747
8.37,0.32450734432557465,-2.4806109745194855,0.93002533557193,-2.872548997088171
8.38,0.3663697231251334,-2.391383743882576,1.0134283888748845,-2.8783731744221264
8.39,0.4226127385130298,-2.2689402159902143,1.093930614618382,-2.92031447657099
8.4,0.45650434538542306,-2.1934680784652607,1.1708535515364613,-2.9188636771778644
8.41,0.5155871239560452,-2.058207192735984,1.244207566904323,-2.9807705475392794
8.42,0.558123410211333,-1.9573477253315437,1.3136383281962585,-3.0121992536517843
8.43,0.6189293932368436,-1.8068348231530076,1.3792956548640873,-3.0970548291624915
8.44,0.6645738256984416,-1.6877459960956627,1.441082822029473,3.1288288181251356
8.45,0.717454664498708,-1.5413096628297962,1.49921252141594,3.040522184245736
8.46,0.7637680051416712,-1.403331549308771,1.5537660116458958,2.957097560954667
8.47,0.8028143339080388,-1.2775915496650727,1.6049506228931674,2.88254217255824
8.48,0.8354273549526364,-1.1637728543794954,1.6529656100428065,2.816738464422302
8.49,0.8733421432701587,-1.0175488771367285,1.6979698757521284,2.715518752888857
8.5,0.8908559628479423,-0.9431408600682011,1.740244872974663,2.683385733042864
8.51,0.9196755195638446,-0.8070859346797308,1.779879767547281,2.586965702227012
8.52,0.9320435451660287,-0.7415680410662671,1.8172193813259938,2.558787422392261
8.53,0.9442476946021944,-0.6709885335512321,1.8522751390659935,2.5232636726172255
8.54,0.9519899872733052,-0.6222486219575121,1.8854455468240094,2.5076941687815215
8.55,0.9659107735752671,-0.5237150814175902,1.9166628906898002,2.4403779721073904
8.56,0.970875297910048,-0.48387754804302774,1.94637373193951,2.4302512799825378
8.57,0.9768744234543731,-0.4309548688671366,1.97443254575619,2.4053874146233265
8.58,0.979099879971258,-0.40961768548532657,2.001329813732277,2.4109474992176034
8.59,0.9823572797855978,-0.37624293506371664,2.0268444093931723,2.403087344456889
8.6,0.9850769436596655,-0.3459516847715873,2.0515071016060795,2.397458786377667
8.61,0.9870234189341804,-0.322549144987168,2.0750235448462027,2.3975726898333707
8.62,0.9883082489435413,-0.3061320655837924,2.0979614563106295,2.404093521894422
8.63,0.9897234408134534,-0.28697329296502394,2.119955639613668,2.406928932578692
8.64,0.9898900400561035,-0.2846336766505196,2.141607807456377,2.4262414841068964
8.65,0.9894661117918029,-0.2905502935417767,2.1624842543445055,2.4530345478862823
8.66,0.9900921577908812,-0.2817693590690409,2.1832182597375422,2.464987618806583
8.67,0.9914519383741969,-0.26169092744884714,2.2033099267568192,2.4650008542056665
8.68,0.990661496798139,-0.2735408432090036,2.2234222756993014,2.496963118908305
8.69,0.9907444135170271,-0.27232186066461317,2.242991476907325,2.5153133375719383
8.7,0.9898863518453263,-0.2846856782940117,2.2627090690673097,2.5473947473613214
8.71,0.9893718606609785,-0.29184953798860935,2.2819494217822403,2.5737989597708495
8.72,0.9882352922944294,-0.3070875889211897,2.301431918898,2.6085195078191896
8.73,0.9872240664630832,-0.32004038096320453,2.3204710621303426,2.6405114430935472
8.74,0.985972167448577,-0.3353893554989389,2.339813883064095,2.675203238563034
8.75,0.9848453912397409,-0.348632083800132,2.3587166995227853,2.7073487833229173
8.76,0.9822096794868288,-0.37781817267981843,2.377954407821516,2.7557725805013344
8.77,0.9807388691068692,-0.3931745904356593,2.396726569319626,2.789901159755285
8.78,0.9773946074963327,-0.4260617509861558,2.4158365462095666,2.8418982971957223
8.79,0.9740768691402889,-0.45638503981564194,2.4344283559592093,2.890813395774851
8.8,0.9705166334651779,-0.48686256508234577,2.453334818845754,2.9401973839281
8.81,0.9668476947995482,-0.5164271201508118,2.471645494983458,2.9880726151342696
8.82,0.9616124133579009,-0.5559549145084275,2.490224085126705,3.0461789996351323
8.83,0.9571175139445182,-0.5878266715056495,2.5081067796841165,3.095933451189766
8.84,0.950579452572841,-0.6313988526470282,2.526190071064866,-3.125596383467692
8.85,0.9438925234933971,-0.6731427543582286,2.5434580222172984,-3.0665845306040596
8.86,0.9345043464225222,-0.7278645830806518,2.560842377665781,-2.9944783464331537
8.87,0.9260219744371416,-0.7741244532517914,2.5772766369139184,-2.9317842170138766
8.88,0.917869840527522,-0.8162336840266653,2.5937308485847064,-2.873220774568215
8.89,0.9079838311875766,-0.8646988693357952,2.609090003406277,-2.809396434437514
8.9,0.898557246519264,-0.9086509755521417,2.6243661000562484,-2.7501682315711964
8.91,0.8844487912223706,-0.9709697548068335,2.638398324774391,-2.673817227598362
8.92,0.871552870610822,-1.024871383906213,2.652244805762646,-2.6060691175107276
8.93,0.8573452381993153,-1.0814129691391396,2.6647024138273925,-2.5370699242130543
8.94,0.8442468776888421,-1.1312758342199436,2.676879969983566,-2.475029502976077
8.95,0.830341196363615,-1.1821532826078942,2.6875363937564356,-2.4134956308152566
8.96,0.8138608245374038,-1.2400606908208072,2.6978358757508394,-2.34528874060794
8.97,0.7984865806315701,-1.2920384994300707,2.7065046355776086,-2.2846421721719072
